label,path
bending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bending/getty-diamond-dove-drinks-at-waterhole-then-flies-away-northern-territory-video-id1B06302_0001_1
placing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/placing/getty-soccer-training-on-playing-field-at-night-video-id499791202_4
telephoning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/telephoning/bing-www_dailymotion_com_video_x2s9h0i_148
flooding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flooding/yt-kWra1kH8EPs_227
adult+female+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+female+singing/peeks-www_k_to_keek_iuQxeab_29
carving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/carving/vine-pumpkin-carving-Tanicia-Rivera-h6U7vEx5Mxw_1
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/getty-scuba-divers-hold-onto-line-underwater-shot-video-id621407306_3
dripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dripping/getty-drops-fall-and-cause-splashes-as-surface-tension-is-overcome-video-id690773057_12
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/getty-male-fruit-bats-hanging-video-id150486924_11
flooding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flooding/yt-EUeANOeOsr4_19
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/getty-timelapse-sheep-feed-from-hay-trailer-on-snowy-hill-lake-district-uk-video-id739752967_26
autographing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/autographing/getty-wales-manager-chris-coleman-signing-autographs-for-fans-at-cardiff-video-id547464828_20
descending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/descending/getty_R-green-field-during-springtime-video-id834276180_11
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-ap5Vc9fZA3I_73
dunking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dunking/yt-h-nEWCITmBo_2
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-auFv6Fy3d78_111
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/flickr-5-9-5-9-7-2-1-6-16459597216_23
burning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/burning/bing-www_cnn_com_videos_world_2016_06_05_wildfire-california-calabasas-vo_onscene-tv_12
discussing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/discussing/getty-businesswomen-talking-on-the-sidewalk-cafe-video-id160467921_9
child+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+speaking/yt-dlZKNonIpSQ_235
snowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snowing/getty-forest-after-snowfall-winter-landscape-video-id509158568_11
chewing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/chewing/giphy-l46Cu8Fs5tvaGXsQM_0
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/getty-slow-motion-of-mother-pushing-young-son-in-swing-video-id562623323_3
piloting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/piloting/getty-combat-helicopter-flying-in-the-sky-video-id609155428_27
towing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/towing/yt-2N4EfBlJX_A_30
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-ZxykBqCB0uM_107
throwing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/throwing/giphy-rZwuvLqmUJvWw_0
dropping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dropping/yt-H4h7Bdeta1g_35
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/getty-family-in-park-playing-with-balloons-video-id827946610_13
wetting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wetting/yt-uJQM197R9VA_39
blowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/blowing/yt-WO_UoRVLf2g_7
boiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boiling/vb-water-boiling-in-a-pot---close-up-n296dfrle_7
towing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/towing/yt-Nal5s854Q68_43
wrestling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wrestling/yt-oefu3T_NU5M_143
grilling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grilling/getty-senior-man-grilling-ribs-video-id809614356_1
applauding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/applauding/getty-concert-crowd-video-id690186812_1
cramming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cramming/yt-3dcqGT0VVMY_20
slicing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/slicing/tyBl5mEdKEA_10
carving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/carving/getty-facade-of-the-celsus-library-in-efeso-video-id493457438_6
dripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dripping/getty-drop-falling-from-the-leaf-in-slowmotion-video-id480106730_2
paying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/paying/getty-young-woman-shopping-online-on-smart-phone-video-id636606472_14
roaring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/roaring/vine-h6d2W11A6iL_1
walking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/walking/yt-ENBlra9MOzE_421
stopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stopping/vb-Cars-trucks-buses-slide-on-icy-road-through-stop-sign-on-cold-winter-day-H6IXfah_3
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/yt-F-HXqYIVMkA_287
peeling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/peeling/P7DqILc9sRY_670
shoveling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shoveling/getty-excavator-tractor-working-in-construction-site-video-id508927030_3
grooming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grooming/vb-groom-kissing-bride-silhouette-rlf717p-eivohl1ni_2
towing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/towing/getty-shooting-inquest-day-2-itn-lib-white-renault-5-car-on-tow-as-reversed-video-id807784482_6
descending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/descending/getty-blue-ink-in-water-video-id639676818_8
baking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/baking/giphy-mpsQHzwACU4q4_1
tripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tripping/vine-MjUJB1a6F07_2
tapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tapping/yt-mEzTgjcg_5o_184
baking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/baking/getty-baking-croissants-in-the-oven-video-id598875710_3
smoking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/smoking/getty-macau-international-fireworks-display-contest-macau-china-video-id646453162_5
hunting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/hunting/getty-hyena-eats-flamingo-carcase-on-shoreline-backlit-with-flamingo-flock-video-id687153531_3
submerging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/submerging/getty-little-girl-swims-underwater-with-sun-behind-her-video-id460503864_7
stitching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stitching/yt-HohGkS2zVgc_389
fueling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/fueling/getty-charging-an-electric-car-video-id466962973_8
plunging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/plunging/getty-topi-dashes-across-mara-river-kenya-video-id626756816_8
adult+female+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+female+singing/peeks-www_k_to_keek_o7aveab_28
throwing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/throwing/yt-DUGOoypt5jw_2
filling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/filling/getty-city-workers-fillingin-repairing-potholes-in-chicago-on-feb-3-2017-video-id657643676_44
tapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tapping/yt-YQ4Kl7iETAU_1635
barbecuing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/barbecuing/getty-slow-motion-grilled-meat-steak-with-vegetable-on-a-flaming-grill-video-id818745274_15
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/giphy-l2SpTWXMYgT7hP9Ly_2
rolling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rolling/vine-M0U9zhd0xuu_2
eating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/eating/giphy-pHCxlJzD7Hqla_2
knocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/knocking/getty-slowmotion-construction-worker-using-hammer-tiling-floor-video-id613928320_20
exiting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/exiting/vb-Woman-exits-car--walks-out-of-frame-ToewYqK_5
socializing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/socializing/getty-group-of-people-dinning-at-banquet-table-outside-in-fieldwashington-video-id148268992_1
burning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/burning/3-0-5-5-0-8-2-7-6130550827_14
discussing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/discussing/getty-businesswoman-posing-on-the-sidewalk-cafe-video-id160467880_9
walking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/walking/getty-models-walk-the-runway-at-john-paul-ataker-september-2016-new-york-video-id604479728_10
signing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/signing/giphy-l0MYxKl0QlLJf3spa_3
assembling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/assembling/getty-4k-closeup-on-sewing-machine-video-id491807442_7
throwing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/throwing/getty-friends-having-fun-in-the-park-video-id624514310_9
standing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/standing/getty-cuban-cattle-men-with-guns-guarding-the-cooperative-relaxing-and-video-id485629880_43
jogging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jogging/getty-woman-jogging-in-the-city-video-id496114244_11
leaping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/leaping/giphy-3o7abCNaW5tyILpR6g_0
skiing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skiing/yt-sy1gwWDxZXA_108
mopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/mopping/getty-woman-cleaning-near-a-caution-sign-video-id158928631_8
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/yt-fnbIgJ5b9fw_83
clawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/clawing/9KvS_pufL6E_43
catching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/catching/yt--_ZMybcaUOw_254
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/getty-surfer-in-choppy-waters-doing-surfing-and-waterskiing-in-a-black-video-idrel-css025aw-118c_6
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/getty-boston-city-skatepark-video-id837285890_2
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/flickr-9-8-2-9-3-0-9-6-7198293096_16
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/yt-QYBJ-qInntU_108
licking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/licking/giphy-zZhSAlGMG6OIw_2
storming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/storming/giphy-w5k1q3NCuGocE_7
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/yt-uXmMFd4IsRw_14
rocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rocking/yt-FFroMQlKiag_68
skiing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skiing/flickr-8-7-0-9-7-7-9-8-5087097798_8
whistling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/whistling/getty-preening-teal-video-id502377120_6
sprinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sprinting/yt-Zhi6blNRfho_56
rolling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rolling/giphy-bNSaryFIgm8IE_1
throwing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/throwing/yt-XtPBa6AyFNw_3
giving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giving/giphy-8IRk8pJ2BFAAM_0
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-JFKjFr9TSyY_101
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/getty-clouds-covering-landscape-near-volcano-crater-rim-video-id508265762_6
assembling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/assembling/getty-automated-robotic-production-line-arms-punch-rivets-into-hollow-in-video-id1B04914_0005_4
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/yt-vpibCH9bD6Q_14
child+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+speaking/yt-OfwQDbZffdQ_154
exiting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/exiting/getty-jackson-heightsroosevelt-avenue-74th-street-subway-station-new-york-video-id685729118_14
exiting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/exiting/vb-Heading-south-on-the-5-freeway-from-Burbank-to-Los-Angeles-or-the-110-exit-to-downtown-Search-for-more-like-this-using-portions-of-clip-title-EAQ7zyE_4
raising,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raising/giphy-mdX9SL0S5tCCc_0
packing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/packing/getty-pills-packing-video-id150587569_2
pouring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pouring/yt-1ZCS_VtfYN4_11
squinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squinting/yt-RuaSSsURyBE_4
adult+female+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+female+singing/peeks-www_k_to_keek_Eqtpeab_26
shoveling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shoveling/getty-blizzard-in-indiana-1940s-video-id113808234_13
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/gwVvUzcucI8_35
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/yt-ru0Ty8EjRyw_2
snapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snapping/BCNHFfkBBe4_12
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/getty-fish-eagle-feeding-video-id583793820_12
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/getty-floating-skylantern-4-shots-video-id496110701_7
adult+female+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+female+singing/yt-XRY7DxmRe40_160
blowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/blowing/yt-CA1tHqHwl-o_15
child+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+singing/peeks-www_k_to_keek_uWrgeab_25
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/getty-london-street-cab-driving-down-man-running-from-building-to-catch-cab-video-id511653255_3
pouring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pouring/getty-pouring-milk-into-a-blue-cup-with-granola-video-id838918410_3
applauding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/applauding/getty-band-entering-stage-video-id683769322_2
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/giphy-3oAIxgflUt29i_0
sprinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sprinting/getty-girls-play-softball-in-melbourne-girls-play-catch-before-engaging-in-video-id594658669_32
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/yt-JkjzAwIYxUI_104
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-l4jt0rmTo_c_59
playing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing/BpoEMjMNv-w_39
cheering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cheering/yt-oXhNIS4nKL8_209
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/vine-Removing-stolen-van-2-possible-pillowcase-burglars-crashed-into-ditch-in-MartinCounty-MartinFLSheriff-M5BvalZedUv_3
dunking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dunking/giphy-xbgLbHz5QBLDq_2
juggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/juggling/yt-qYiJ1tBndJQ_2
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/flickr-1-1-0-8-6-0-6-6-7211086066_21
balancing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/balancing/getty-lady-does-yoga-side-view-video-id622378942_18
repairing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/repairing/getty-skilled-female-mechanic-rewires-motorcycle-in-smoky-automotive-shop-video-id683739584_1
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-2EnVbWEQCRg_169
bending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bending/getty-farmer-in-yellow-headscarf-working-on-terraced-rice-field-guilin-video-id91937515_3
splashing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/splashing/yt-SE1dO9kzWO4_9
handwriting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/handwriting/getty-create-video-id803916640_15
sanding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sanding/yt-RHpylAMUI-I_67
shaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shaking/getty-golden-retriever-dog-scratching-his-itchy-skin-video-id465333385_10
spinning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/spinning/giphy-3o6Zt37DqiQORivVS0_0
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/giphy-3oz8xEIirx1CL8YzUA_0
smoking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/smoking/giphy-6L5LGOsGIM6g8_5
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/yt-eP_WrlUwMZo_774
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/yt-LB_wBl-L9gI_20
